,0,1,2,3,4,5,6,7,8,9,10,AIC,BIC
936,0,1,1,1,0,1,0,1,0,0,0,43.21102941,80.91837064
1764,1,1,0,1,1,1,0,0,1,0,0,40.85682108,80.92087113
1512,1,0,1,1,1,1,0,1,0,0,0,40.85801112,80.92206118
1642,1,1,0,0,1,1,0,1,0,1,0,40.8581053,80.92215535
1762,1,1,0,1,1,1,0,0,0,1,0,40.86181296,80.92586301
962,0,1,1,1,1,0,0,0,0,1,0,43.2188619,80.92620313
207,0,0,0,1,1,0,0,1,1,1,1,40.86383006,80.92788012
1768,1,1,0,1,1,1,0,1,0,0,0,40.8646484,80.92869845
1254,1,0,0,1,1,1,0,0,1,1,0,40.86659107,80.93064112
748,0,1,0,1,1,1,0,1,1,0,0,40.86780239,80.93185245
976,0,1,1,1,1,0,1,0,0,0,0,43.22605023,80.93339146
1680,1,1,0,1,0,0,1,0,0,0,0,45.58342087,80.93405327
756,0,1,0,1,1,1,1,0,1,0,0,40.87353919,80.93758924
1146,1,0,0,0,1,1,1,1,0,1,0,40.87416883,80.93821889
636,0,1,0,0,1,1,1,1,1,0,0,40.87641197,80.94046202
1260,1,0,0,1,1,1,0,1,1,0,0,40.87728975,80.9413398
282,0,0,1,0,0,0,1,1,0,1,0,45.59366136,80.94429376
1229,1,0,0,1,1,0,0,1,1,0,1,40.88364363,80.94769368
1776,1,1,0,1,1,1,1,0,0,0,0,40.88420557,80.94825562
1008,0,1,1,1,1,1,1,0,0,0,0,40.88726501,80.95131506
1117,1,0,0,0,1,0,1,1,1,0,1,40.88771764,80.95176769
1350,1,0,1,0,1,0,0,0,1,1,0,43.24525304,80.95259427
1520,1,0,1,1,1,1,1,0,0,0,0,40.89413819,80.95818825
1234,1,0,0,1,1,0,1,0,0,1,0,43.25539733,80.96273856
1572,1,1,0,0,0,1,0,0,1,0,0,45.61341855,80.96405095
1236,1,0,0,1,1,0,1,0,1,0,0,43.25684092,80.96418215
1368,1,0,1,0,1,0,1,1,0,0,0,43.2589365,80.96627772
968,0,1,1,1,1,0,0,1,0,0,0,43.26540596,80.97274719
1272,1,0,0,1,1,1,1,1,0,0,0,40.91180266,80.97585272
1730,1,1,0,1,1,0,0,0,0,1,0,43.27689191,80.98423314
377,0,0,1,0,1,1,1,1,0,0,1,40.9223868,80.98643686
534,0,1,0,0,0,0,1,0,1,1,0,45.63858634,80.98921874
1652,1,1,0,0,1,1,1,0,1,0,0,40.92716996,80.99122001
472,0,0,1,1,1,0,1,1,0,0,0,43.286853,80.99419423
454,0,0,1,1,1,0,0,0,1,1,0,43.28938926,80.99673049
850,0,1,1,0,1,0,1,0,0,1,0,43.2958112,81.00315243
1732,1,1,0,1,1,0,0,0,1,0,0,43.30059447,81.00793569
1114,1,0,0,0,1,0,1,1,0,1,0,43.30671467,81.0140559
1314,1,0,1,0,0,1,0,0,0,1,0,45.66480324,81.01543564
218,0,0,0,1,1,0,1,1,0,1,0,43.31385451,81.02119573
1808,1,1,1,0,0,0,1,0,0,0,0,45.67115298,81.02178538
346,0,0,1,0,1,0,1,1,0,1,0,43.31524806,81.02258928
714,0,1,0,1,1,0,0,1,0,1,0,43.31677487,81.0241161
566,0,1,0,0,0,1,1,0,1,1,0,43.31919063,81.02653186
649,0,1,0,1,0,0,0,1,0,0,1,45.6783591,81.0289915
206,0,0,0,1,1,0,0,1,1,1,0,43.33011377,81.037455
374,0,0,1,0,1,1,1,0,1,1,0,40.97640775,81.04045781
342,0,0,1,0,1,0,1,0,1,1,0,43.33683544,81.04417667
760,0,1,0,1,1,1,1,1,0,0,0,40.98496982,81.04901987
1110,1,0,0,0,1,0,1,0,1,1,0,43.3442129,81.05155413
1610,1,1,0,0,1,0,0,1,0,1,0,43.34508814,81.05242937
1142,1,0,0,0,1,1,1,0,1,1,0,40.9901095,81.05415956
844,0,1,1,0,1,0,0,1,1,0,0,43.34698889,81.05433012
252,0,0,0,1,1,1,1,1,1,0,0,40.99095524,81.05500529
1155,1,0,0,1,0,0,0,0,0,1,1,45.7056394,81.0562718
1102,1,0,0,0,1,0,0,1,1,1,0,43.35177957,81.0591208
1618,1,1,0,0,1,0,1,0,0,1,0,43.35641716,81.06375839
1620,1,1,0,0,1,0,1,0,1,0,0,43.35987516,81.06721639
380,0,0,1,0,1,1,1,1,1,0,0,41.00440324,81.0684533
220,0,0,0,1,1,0,1,1,1,0,0,43.36318652,81.07052774
1116,1,0,0,0,1,0,1,1,1,0,0,43.36872701,81.07606824
1656,1,1,0,0,1,1,1,1,0,0,0,41.01296932,81.07701937
602,0,1,0,0,1,0,1,1,0,1,0,43.37634771,81.08368894
716,0,1,0,1,1,0,0,1,1,0,0,43.38023481,81.08757604
1031,1,0,0,0,0,0,0,0,1,1,1,45.73953848,81.09017088
710,0,1,0,1,1,0,0,0,1,1,0,43.40047287,81.1078141
963,0,1,1,1,1,0,0,0,0,1,1,41.04684244,81.1108925
1316,1,0,1,0,0,1,0,0,1,0,0,45.76331165,81.11394405
724,0,1,0,1,1,0,1,0,1,0,0,43.40711888,81.11446011
590,0,1,0,0,1,0,0,1,1,1,0,43.40906203,81.11640325
1744,1,1,0,1,1,0,1,0,0,0,0,43.41655257,81.1238938
1240,1,0,0,1,1,0,1,1,0,0,0,43.41817231,81.12551354
856,0,1,1,0,1,0,1,1,0,0,0,43.42693792,81.13427915
1148,1,0,0,0,1,1,1,1,1,0,0,41.07028253,81.13433258
598,0,1,0,0,1,0,1,0,1,1,0,43.42802288,81.1353641
728,0,1,0,1,1,0,1,1,0,0,0,43.42867105,81.13601228
393,0,0,1,1,0,0,0,1,0,0,1,45.78797517,81.13860757
1624,1,1,0,0,1,0,1,1,0,0,0,43.43543358,81.14277481
1736,1,1,0,1,1,0,0,1,0,0,0,43.44726721,81.15460844
1223,1,0,0,1,1,0,0,0,1,1,1,41.11016778,81.17421783
348,0,0,1,0,1,0,1,1,1,0,0,43.4738633,81.18120452
461,0,0,1,1,1,0,0,1,1,0,1,41.13751884,81.20156889
1111,1,0,0,0,1,0,1,0,1,1,1,41.1544983,81.21854835
1063,1,0,0,0,0,1,0,0,1,1,1,43.53903326,81.24637448
277,0,0,1,0,0,0,1,0,1,0,1,45.91023405,81.26086645
1322,1,0,1,0,0,1,0,1,0,1,0,43.55398984,81.26133107
347,0,0,1,0,1,0,1,1,0,1,1,41.22552449,81.28957454
1192,1,0,0,1,0,1,0,1,0,0,0,45.97215528,81.32278768
156,0,0,0,1,0,0,1,1,1,0,0,45.97898059,81.32961299
1186,1,0,0,1,0,1,0,0,0,1,0,46.01503598,81.36566838
650,0,1,0,1,0,0,0,1,0,1,0,46.02116876,81.37180116
1200,1,0,0,1,0,1,1,0,0,0,0,46.02356498,81.37419738
1477,1,0,1,1,1,0,0,0,1,0,1,41.314984,81.37903406
1235,1,0,0,1,1,0,1,0,0,1,1,41.31532403,81.37937408
688,0,1,0,1,0,1,1,0,0,0,0,46.03306126,81.38369366
684,0,1,0,1,0,1,0,1,1,0,0,43.6942788,81.40162002
1570,1,1,0,0,0,1,0,0,0,1,0,46.05931206,81.40994446
23,0,0,0,0,0,0,1,0,1,1,1,46.08236144,81.43299384
1164,1,0,0,1,0,0,0,1,1,0,0,46.0885864,81.4392188
349,0,0,1,0,1,0,1,1,1,0,1,41.37536796,81.43941802
1696,1,1,0,1,0,1,0,0,0,0,0,46.12421611,81.47484851
170,0,0,0,1,0,1,0,1,0,1,0,46.13899501,81.48962741
1062,1,0,0,0,0,1,0,0,1,1,0,46.14500567,81.49563807
28,0,0,0,0,0,0,1,1,1,0,0,48.50424051,81.49816408
1227,1,0,0,1,1,0,0,1,0,1,1,41.43437455,81.49842461
533,0,1,0,0,0,0,1,0,1,0,1,46.1585481,81.5091805
788,0,1,1,0,0,0,1,0,1,0,0,46.17069697,81.52132937
1481,1,0,1,1,1,0,0,1,0,0,1,41.47068325,81.5347333
178,0,0,0,1,0,1,1,0,0,1,0,46.18512048,81.53575288
1078,1,0,0,0,0,1,1,0,1,1,0,43.83929287,81.54663409
845,0,1,1,0,1,0,0,1,1,0,1,41.49013062,81.55418067
1328,1,0,1,0,0,1,1,0,0,0,0,46.21031135,81.56094375
969,0,1,1,1,1,0,0,1,0,0,1,41.52221927,81.58626932
904,0,1,1,1,0,0,0,1,0,0,0,46.24092716,81.59155956
188,0,0,0,1,0,1,1,1,1,0,0,43.89064402,81.59798524
682,0,1,0,1,0,1,0,1,0,1,0,43.90516522,81.61250644
820,0,1,1,0,0,1,1,0,1,0,0,43.91476737,81.6221086
1166,1,0,0,1,0,0,0,1,1,1,0,43.91628487,81.62362609
605,0,1,0,0,1,0,1,1,1,0,1,41.57332707,81.63737712
467,0,0,1,1,1,0,1,0,0,1,1,41.57612658,81.64017663
1440,1,0,1,1,0,1,0,0,0,0,0,46.30166001,81.65229241
1300,1,0,1,0,0,0,1,0,1,0,0,46.30494634,81.65557874
420,0,0,1,1,0,1,0,0,1,0,0,46.30617859,81.65681099
153,0,0,0,1,0,0,1,1,0,0,1,46.3077782,81.6584106
1865,1,1,1,0,1,0,0,1,0,0,1,41.59474767,81.65879772
1607,1,1,0,0,1,0,0,0,1,1,1,41.5973951,81.66144515
343,0,0,1,0,1,0,1,0,1,1,1,41.59864916,81.66269921
857,0,1,1,0,1,0,1,1,0,0,1,41.62064706,81.68469712
181,0,0,0,1,0,1,1,0,1,0,1,43.98800944,81.69535067
1824,1,1,1,0,0,1,0,0,0,0,0,46.34697995,81.69761235
418,0,0,1,1,0,1,0,0,0,1,0,46.34972536,81.70035776
221,0,0,0,1,1,0,1,1,1,0,1,41.65458303,81.71863309
166,0,0,0,1,0,1,0,0,1,1,0,46.37054715,81.72117956
603,0,1,0,0,1,0,1,1,0,1,1,41.65900263,81.72305268
1163,1,0,0,1,0,0,0,1,0,1,1,44.01736494,81.72470617
425,0,0,1,1,0,1,0,1,0,0,1,44.02966716,81.73700839
397,0,0,1,1,0,0,0,1,1,0,1,44.03716763,81.74450885
473,0,0,1,1,1,0,1,1,0,0,1,41.6844168,81.74846686
1737,1,1,0,1,1,0,0,1,0,0,1,41.69492326,81.75897331
440,0,0,1,1,0,1,1,1,0,0,0,44.059797,81.76713823
1745,1,1,0,1,1,0,1,0,0,0,1,41.70311618,81.76716623
394,0,0,1,1,0,0,0,1,0,1,0,46.42013001,81.77076241
792,0,1,1,0,0,0,1,1,0,0,0,46.44853045,81.79916285
1332,1,0,1,0,0,1,1,0,1,0,0,44.09504422,81.80238545
928,0,1,1,1,0,1,0,0,0,0,0,46.47084573,81.82147813
316,0,0,1,0,0,1,1,1,1,0,0,44.13131742,81.83865864
45,0,0,0,0,0,1,0,1,1,0,1,46.49149157,81.84212397
817,0,1,1,0,0,1,1,0,0,0,1,44.15111094,81.85845216
1369,1,0,1,0,1,0,1,1,0,0,1,41.79579677,81.85984682
1082,1,0,0,0,0,1,1,1,0,1,0,44.16095807,81.8682993
527,0,1,0,0,0,0,0,1,1,1,1,44.18361841,81.89095963
1336,1,0,1,0,0,1,1,1,0,0,0,44.19035567,81.8976969
1489,1,0,1,1,1,0,1,0,0,0,1,41.86529449,81.92934454
1054,1,0,0,0,0,0,1,1,1,1,0,44.23980572,81.94714695
436,0,0,1,1,0,1,1,0,1,0,0,44.24553295,81.95287417
1301,1,0,1,0,0,0,1,0,1,0,1,44.24661913,81.95396035
1069,1,0,0,0,0,1,0,1,1,0,1,44.25205532,81.95939655
1241,1,0,0,1,1,0,1,1,0,0,1,41.89703389,81.96108395
1157,1,0,0,1,0,0,0,0,1,0,1,46.6134175,81.9640499
654,0,1,0,1,0,0,0,1,1,1,0,44.26310354,81.97044477
562,0,1,0,0,0,1,1,0,0,1,0,46.63757278,81.98820518
1672,1,1,0,1,0,0,0,1,0,0,0,46.65078571,82.00141811
550,0,1,0,0,0,1,0,0,1,1,0,46.66564256,82.01627496
568,0,1,0,0,0,1,1,1,0,0,0,46.67003017,82.02066257
977,0,1,1,1,1,0,1,0,0,0,1,41.96656738,82.03061743
645,0,1,0,1,0,0,0,0,1,0,1,46.69286794,82.04350034
1859,1,1,1,0,1,0,0,0,0,1,1,41.98442578,82.04847583
900,0,1,1,1,0,0,0,0,1,0,0,46.7097417,82.0603741
1180,1,0,0,1,0,0,1,1,1,0,0,44.35795588,82.06529711
541,0,1,0,0,0,0,1,1,1,0,1,44.37362746,82.08096869
1165,1,0,0,1,0,0,0,1,1,0,1,44.37589887,82.0832401
1412,1,0,1,1,0,0,0,0,1,0,0,46.73409696,82.08472936
1293,1,0,1,0,0,0,0,1,1,0,1,44.38622785,82.09356908
1169,1,0,0,1,0,0,1,0,0,0,1,46.75133526,82.10196767
295,0,0,1,0,0,1,0,0,1,1,1,44.40047192,82.10781315
1625,1,1,0,0,1,0,1,1,0,0,1,42.07714711,82.14119717
1070,1,0,0,0,0,1,0,1,1,1,0,44.43400824,82.14134946
916,0,1,1,1,0,0,1,0,1,0,0,44.43738499,82.14472622
681,0,1,0,1,0,1,0,1,0,0,1,44.46136487,82.16870609
523,0,1,0,0,0,0,0,1,0,1,1,46.81877301,82.16940541
335,0,0,1,0,1,0,0,1,1,1,1,42.13226518,82.19631523
1873,1,1,1,0,1,0,1,0,0,0,1,42.14300216,82.20705221
1196,1,0,0,1,0,1,0,1,1,0,0,44.51002949,82.21737072
773,0,1,1,0,0,0,0,0,1,0,1,46.8733528,82.2239852
1554,1,1,0,0,0,0,1,0,0,1,0,46.8843559,82.2349883
1580,1,1,0,0,0,1,0,1,1,0,0,44.5349395,82.24228072
657,0,1,0,1,0,0,1,0,0,0,1,46.90874806,82.25938046
1084,1,0,0,0,0,1,1,1,1,0,0,44.55338697,82.2607282
1324,1,0,1,0,0,1,0,1,1,0,0,44.55399357,82.2613348
902,0,1,1,1,0,0,0,0,1,1,0,44.55406478,82.26140601
1800,1,1,1,0,0,0,0,1,0,0,0,46.91242155,82.26305395
664,0,1,0,1,0,0,1,1,0,0,0,46.92336205,82.27399445
572,0,1,0,0,0,1,1,1,1,0,0,44.57051162,82.27785285
1159,1,0,0,1,0,0,0,0,1,1,1,44.60218521,82.30952644
1037,1,0,0,0,0,0,0,1,1,0,1,46.95991946,82.31055186
395,0,0,1,1,0,0,0,1,0,1,1,44.62503337,82.3323746
729,0,1,0,1,1,0,1,1,0,0,1,42.28273628,82.34678633
283,0,0,1,0,0,0,1,1,0,1,1,44.65330449,82.36064571
433,0,0,1,1,0,1,1,0,0,0,1,44.65868162,82.36602285
569,0,1,0,0,0,1,1,1,0,0,1,44.66495003,82.37229126
123,0,0,0,0,1,1,1,1,0,1,1,42.31488877,82.37893883
389,0,0,1,1,0,0,0,0,1,0,1,47.08934477,82.43997717
944,0,1,1,1,0,1,1,0,0,0,0,44.73941329,82.44675451
185,0,0,0,1,0,1,1,1,0,0,1,44.74333129,82.45067251
1298,1,0,1,0,0,0,1,0,0,1,0,47.11947647,82.47010887
1546,1,1,0,0,0,0,0,1,0,1,0,47.12208686,82.47271926
662,0,1,0,1,0,0,1,0,1,1,0,44.76808932,82.47543055
405,0,0,1,1,0,0,1,0,1,0,1,44.76863011,82.47597134
796,0,1,1,0,0,0,1,1,1,0,0,44.76960024,82.47694146
696,0,1,0,1,0,1,1,1,0,0,0,44.78113868,82.4884799
1304,1,0,1,0,0,0,1,1,0,0,0,47.13784913,82.48848153
1832,1,1,1,0,0,1,0,1,0,0,0,44.78205865,82.48939988
1684,1,1,0,1,0,0,1,0,1,0,0,44.78378995,82.49113117
777,0,1,1,0,0,0,0,1,0,0,1,47.15040823,82.50104063
147,0,0,0,1,0,0,1,0,0,1,1,47.15392794,82.50456034
308,0,0,1,0,0,1,1,0,1,0,0,47.16338548,82.51401788
1666,1,1,0,1,0,0,0,0,0,1,0,47.17525739,82.52588979
314,0,0,1,0,0,1,1,1,0,1,0,44.82123859,82.52857981
1290,1,0,1,0,0,0,0,1,0,1,0,47.18631392,82.53694632
1261,1,0,0,1,1,1,0,1,1,0,1,40.11630744,82.53706632
119,0,0,0,0,1,1,1,0,1,1,1,42.50932338,82.57337344
661,0,1,0,1,0,0,1,0,1,0,1,44.87010697,82.57744819
309,0,0,1,0,0,1,1,0,1,0,1,44.88188609,82.58922732
1985,1,1,1,1,1,0,0,0,0,0,1,42.53362514,82.59767519
179,0,0,0,1,0,1,1,0,0,1,1,44.89931108,82.60665231
111,0,0,0,0,1,1,0,1,1,1,1,42.55421803,82.61826808
912,0,1,1,1,0,0,1,0,0,0,0,47.27013985,82.62077225
771,0,1,1,0,0,0,0,0,0,1,1,47.28115587,82.63178827
812,0,1,1,0,0,1,0,1,1,0,0,44.93149996,82.63884118
95,0,0,0,0,1,0,1,1,1,1,1,42.57748914,82.64153919
1798,1,1,1,0,0,0,0,0,1,1,0,44.94272497,82.6500662
1171,1,0,0,1,0,0,1,0,0,1,1,44.97288681,82.68022804
155,0,0,0,1,0,0,1,1,0,1,1,44.97848976,82.68583099
1456,1,0,1,1,0,1,1,0,0,0,0,45.00051961,82.70786084
723,0,1,0,1,1,0,1,0,0,1,1,42.66321059,82.72726064
643,0,1,0,1,0,0,0,0,0,1,1,47.37937771,82.73001011
1668,1,1,0,1,0,0,0,0,1,0,0,47.37941984,82.73005224
1410,1,0,1,1,0,0,0,0,0,1,0,47.38553602,82.73616842
646,0,1,0,1,0,0,0,0,1,1,0,47.38560169,82.73623409
281,0,0,1,0,0,0,1,1,0,0,1,47.3858774,82.7365098
897,0,1,1,1,0,0,0,0,0,0,1,47.44731353,82.79794593
1639,1,1,0,0,1,1,0,0,1,1,1,40.38992917,82.81068805
125,0,0,0,0,1,1,1,1,1,0,1,42.74812521,82.81217526
1193,1,0,0,1,0,1,0,1,0,0,1,45.10649651,82.81383774
1329,1,0,1,0,0,1,1,0,0,0,1,45.11151499,82.81885622
157,0,0,0,1,0,0,1,1,1,0,1,45.12513138,82.83247261
1315,1,0,1,0,0,1,0,0,0,1,1,45.13930544,82.84664666
786,0,1,1,0,0,0,1,0,0,1,0,47.50186934,82.85250175
1208,1,0,0,1,0,1,1,1,0,0,0,45.14724233,82.85458356
1539,1,1,0,0,0,0,0,0,0,1,1,47.50506381,82.85569621
1201,1,0,0,1,0,1,1,0,0,0,1,45.15587375,82.86321498
1187,1,0,0,1,0,1,0,0,0,1,1,45.15602284,82.86336407
1321,1,0,1,0,0,1,0,1,0,0,1,45.15697734,82.86431857
781,0,1,1,0,0,0,0,1,1,0,1,45.17105677,82.87839799
1665,1,1,0,1,0,0,0,0,0,0,1,47.52907598,82.87970838
419,0,0,1,1,0,1,0,0,0,1,1,45.17500426,82.88234549
1189,1,0,0,1,0,1,0,0,1,0,1,45.17839539,82.88573662
57,0,0,0,0,0,1,1,1,0,0,1,47.53584582,82.88647822
1573,1,1,0,0,0,1,0,0,1,0,1,45.17959269,82.88693392
1039,1,0,0,0,0,0,0,1,1,1,1,45.18082705,82.88816828
421,0,0,1,1,0,1,0,0,1,0,1,45.18352304,82.89086427
1426,1,0,1,1,0,0,1,0,0,1,0,45.18534058,82.8926818
677,0,1,0,1,0,1,0,0,1,0,1,45.20941899,82.91676022
653,0,1,0,1,0,0,0,1,1,0,1,45.21124906,82.91859029
1067,1,0,0,0,0,1,0,1,0,1,1,45.2236483,82.93098952
1794,1,1,1,0,0,0,0,0,0,1,0,47.58092779,82.93156019
387,0,0,1,1,0,0,0,0,0,1,1,47.58115305,82.93178545
1793,1,1,1,0,0,0,0,0,0,0,1,47.59208391,82.94271631
1294,1,0,1,0,0,0,0,1,1,1,0,45.23670411,82.94404534
1585,1,1,0,0,0,1,1,0,0,0,1,45.24253476,82.94987599
53,0,0,0,0,0,1,1,0,1,0,1,47.60155316,82.95218556
1077,1,0,0,0,0,1,1,0,1,0,1,45.24897047,82.95631169
1571,1,1,0,0,0,1,0,0,0,1,1,45.27101799,82.97835921
779,0,1,1,0,0,0,0,1,0,1,1,45.27124177,82.978583
675,0,1,0,1,0,1,0,0,0,1,1,45.27351055,82.98085177
901,0,1,1,1,0,0,0,0,1,0,1,45.30998368,83.01732491
1075,1,0,0,0,0,1,1,0,0,1,1,45.32383595,83.03117717
1330,1,0,1,0,0,1,1,0,0,1,0,45.33277129,83.04011252
908,0,1,1,1,0,0,0,1,1,0,0,45.338089,83.04543023
1557,1,1,0,0,0,0,1,0,1,0,1,45.34557339,83.05291462
805,0,1,1,0,0,1,0,0,1,0,1,45.35917549,83.06651672
803,0,1,1,0,0,1,0,0,0,1,1,45.36675803,83.07409926
171,0,0,0,1,0,1,0,1,0,1,1,45.38095717,83.0882984
689,0,1,0,1,0,1,1,0,0,0,1,45.39697619,83.10431742
565,0,1,0,0,0,1,1,0,1,0,1,45.4076596,83.11500082
398,0,0,1,1,0,0,0,1,1,1,0,45.41837334,83.12571457
563,0,1,0,0,0,1,1,0,0,1,1,45.42272831,83.13006953
555,0,1,0,0,0,1,0,1,0,1,1,45.42562626,83.13296749
1479,1,0,1,1,1,0,0,0,1,1,1,40.71739336,83.13815224
135,0,0,0,1,0,0,0,0,1,1,1,47.78855371,83.13918611
1735,1,1,0,1,1,0,0,0,1,1,1,40.72901987,83.14977876
1081,1,0,0,0,0,1,1,1,0,0,1,45.46495084,83.17229207
1441,1,0,1,1,0,1,0,0,0,0,1,45.46728258,83.17462381
929,0,1,1,1,0,1,0,0,0,0,1,45.47198243,83.17932365
1797,1,1,1,0,0,0,0,0,1,0,1,45.47322111,83.18056234
1825,1,1,1,0,0,1,0,0,0,0,1,45.47714758,83.18448881
1577,1,1,0,0,0,1,0,1,0,0,1,45.48400612,83.19134735
1178,1,0,0,1,0,0,1,1,0,1,0,45.49341103,83.20075226
1409,1,0,1,1,0,0,0,0,0,0,1,47.86147184,83.21210424
410,0,0,1,1,0,0,1,1,0,1,0,45.51032694,83.21766817
519,0,1,0,0,0,0,0,0,1,1,1,47.87970762,83.23034002
94,0,0,0,0,1,0,1,1,1,1,0,45.53901986,83.24636109
809,0,1,1,0,0,1,0,1,0,0,1,45.54557556,83.25291678
1670,1,1,0,1,0,0,0,0,1,1,0,45.56416751,83.27150873
715,0,1,0,1,1,0,0,1,0,1,1,43.21106423,83.27511429
43,0,0,0,0,0,1,0,1,0,1,1,47.95547646,83.30610886
173,0,0,0,1,0,1,0,1,1,0,1,45.61019188,83.31753311
538,0,1,0,0,0,0,1,1,0,1,0,48.00209577,83.35272817
1802,1,1,1,0,0,0,0,1,0,1,0,45.65315766,83.36049889
623,0,1,0,0,1,1,0,1,1,1,1,40.98094512,83.401704
1704,1,1,0,1,0,1,0,1,0,0,0,45.72536611,83.43270734
285,0,0,1,0,0,0,1,1,1,0,1,45.73140827,83.43874949
1697,1,1,0,1,0,1,0,0,0,0,1,45.73430535,83.44164658
1924,1,1,1,1,0,0,0,0,1,0,0,45.755569,83.46291023
774,0,1,1,0,0,0,0,0,1,1,0,48.13794019,83.48857259
1079,1,0,0,0,0,1,1,0,1,1,1,43.424841,83.48889105
1291,1,0,1,0,0,0,0,1,0,1,1,45.80613012,83.51347134
301,0,0,1,0,0,1,0,1,1,0,1,45.81134188,83.51868311
1414,1,0,1,1,0,0,0,0,1,1,0,45.86573876,83.57307999
1574,1,1,0,0,0,1,0,0,1,1,0,45.91680447,83.62414569
126,0,0,0,0,1,1,1,1,1,1,0,43.57562854,83.63967859
307,0,0,1,0,0,1,1,0,0,1,1,45.94295998,83.65030121
1812,1,1,1,0,0,0,1,0,1,0,0,45.95479552,83.66213675
1448,1,0,1,1,0,1,0,1,0,0,0,45.95836334,83.66570456
1804,1,1,1,0,0,0,0,1,1,0,0,45.98534025,83.69268148
19,0,0,0,0,0,0,1,0,0,1,1,50.70221667,83.69614025
526,0,1,0,0,0,0,0,1,1,1,0,48.36118953,83.71182193
313,0,0,1,0,0,1,1,1,0,0,1,46.04425564,83.75159686
426,0,0,1,1,0,1,0,1,0,1,0,46.07044348,83.77778471
428,0,0,1,1,0,1,0,1,1,0,0,46.13514361,83.84248484
824,0,1,1,0,0,1,1,1,0,0,0,46.15138649,83.85872772
1308,1,0,1,0,0,0,1,1,1,0,0,46.16119755,83.86853878
1549,1,1,0,0,0,0,0,1,1,0,1,46.17348557,83.88082679
271,0,0,1,0,0,0,0,1,1,1,1,46.18244285,83.88978408
1592,1,1,0,0,0,1,1,1,0,0,0,46.18936253,83.89670376
151,0,0,0,1,0,0,1,0,1,1,1,46.20689716,83.91423839
1442,1,0,1,1,0,1,0,0,0,1,0,46.20793837,83.91527959
1674,1,1,0,1,0,0,0,1,0,1,0,46.23684851,83.94418973
186,0,0,0,1,0,1,1,1,0,1,0,46.24379448,83.95113571
793,0,1,1,0,0,0,1,1,0,0,1,46.26099495,83.96833618
1295,1,0,1,0,0,0,0,1,1,1,1,43.91633812,83.98038817
1920,1,1,1,1,0,0,0,0,0,0,0,48.63769028,83.98832268
1174,1,0,0,1,0,0,1,0,1,1,0,46.30176846,84.00910969
1810,1,1,1,0,0,0,1,0,0,1,0,46.30357128,84.0109125
1051,1,0,0,0,0,0,1,1,0,1,1,46.3069686,84.01430983
1420,1,0,1,1,0,0,0,1,1,0,0,46.31121195,84.01855318
434,0,0,1,1,0,1,1,0,0,1,0,46.32436838,84.03170961
1358,1,0,1,0,1,0,0,1,1,1,0,43.97071143,84.03476149
635,0,1,0,0,1,1,1,1,0,1,1,41.63871917,84.05947805
302,0,0,1,0,0,1,0,1,1,1,0,46.35497355,84.06231478
747,0,1,0,1,1,1,0,1,0,1,1,41.67910781,84.09986669
1371,1,0,1,0,1,0,1,1,0,1,1,41.68137979,84.10213867
491,0,0,1,1,1,1,0,1,0,1,1,41.70787831,84.12863719
775,0,1,1,0,0,0,0,0,1,1,1,46.43186184,84.13920307
239,0,0,0,1,1,1,0,1,1,1,1,41.75975339,84.18051227
299,0,0,1,0,0,1,0,1,0,1,1,46.48990425,84.19724547
1147,1,0,0,0,1,1,1,1,0,1,1,41.7990071,84.21976598
1676,1,1,0,1,0,0,0,1,1,0,0,46.51320826,84.22054948
668,0,1,0,1,0,0,1,1,1,0,0,46.51826736,84.22560859
1395,1,0,1,0,1,1,1,0,0,1,1,41.81744673,84.23820561
1683,1,1,0,1,0,0,1,0,0,1,1,44.22371713,84.28776718
1318,1,0,1,0,0,1,0,0,1,1,0,46.58191182,84.28925304
251,0,0,0,1,1,1,1,1,0,1,1,41.86888752,84.2896464
607,0,1,0,0,1,0,1,1,1,1,1,41.87613441,84.29689329
223,0,0,0,1,1,0,1,1,1,1,1,41.89199373,84.31275261
1627,1,1,0,0,1,0,1,1,0,1,1,41.9145941,84.33535298
847,0,1,1,0,1,0,0,1,1,1,1,41.92157378,84.34233266
1071,1,0,0,0,0,1,0,1,1,1,1,44.28357393,84.34762399
247,0,0,0,1,1,1,1,0,1,1,1,41.95166667,84.37242555
782,0,1,1,0,0,0,0,1,1,1,0,46.67216501,84.37950624
1010,0,1,1,1,1,1,1,0,0,1,0,41.96171576,84.38247464
727,0,1,0,1,1,0,1,0,1,1,1,41.96299091,84.38374979
1432,1,0,1,1,0,0,1,1,0,0,0,46.68392127,84.3912625
54,0,0,0,0,0,1,1,0,1,1,0,49.04201691,84.39264931
1359,1,0,1,0,1,0,0,1,1,1,1,41.98523096,84.40598984
1143,1,0,0,0,1,1,1,0,1,1,1,41.99800288,84.41876176
794,0,1,1,0,0,0,1,1,0,1,0,46.7299201,84.43726133
755,0,1,0,1,1,1,1,0,0,1,1,42.0168778,84.43763668
1809,1,1,1,0,0,0,1,0,0,0,1,46.73639485,84.44373608
30,0,0,0,0,0,0,1,1,1,1,0,49.09603422,84.44666662
1875,1,1,1,0,1,0,1,0,0,1,1,42.05236944,84.47312832
875,0,1,1,0,1,1,0,1,0,1,1,42.0680657,84.48882459
463,0,0,1,1,1,0,0,1,1,1,1,42.0746285,84.49538738
