,0,1,2,3,4,5,6,7,8,9,10,11,AIC,BIC
728,0,0,1,0,1,1,0,1,1,0,0,0,40.53633869,80.60038875
710,0,0,1,0,1,1,0,0,0,1,1,0,40.53740675,80.6014568
716,0,0,1,0,1,1,0,0,1,1,0,0,40.53834459,80.60239464
714,0,0,1,0,1,1,0,0,1,0,1,0,40.53951725,80.6035673
722,0,0,1,0,1,1,0,1,0,0,1,0,40.54007332,80.60412338
2768,1,0,1,0,1,1,0,1,0,0,0,0,40.54519061,80.60924066
2246,1,0,0,0,1,1,0,0,0,1,1,0,40.54747099,80.61152105
738,0,0,1,0,1,1,1,0,0,0,1,0,40.54820061,80.61225067
2274,1,0,0,0,1,1,1,0,0,0,1,0,40.55057616,80.61462621
2690,1,0,1,0,1,0,0,0,0,0,1,0,42.91024901,80.61759023
2784,1,0,1,0,1,1,1,0,0,0,0,0,40.56037594,80.624426
1410,0,1,0,1,1,0,0,0,0,0,1,0,42.93043649,80.63777772
752,0,0,1,0,1,1,1,1,0,0,0,0,40.575976,80.64002605
328,0,0,0,1,0,1,0,0,1,0,0,0,45.3108252,80.6614576
230,0,0,0,0,1,1,1,0,0,1,1,0,40.6022661,80.66631615
1236,0,1,0,0,1,1,0,1,0,1,0,0,40.60629921,80.67034926
1760,0,1,1,0,1,1,1,0,0,0,0,0,40.60712121,80.67117127
1252,0,1,0,0,1,1,1,0,0,1,0,0,40.61432789,80.67837794
1568,0,1,1,0,0,0,1,0,0,0,0,0,45.33259379,80.68322619
898,0,0,1,1,1,0,0,0,0,0,1,0,42.98853262,80.69587385
2497,1,0,0,1,1,1,0,0,0,0,0,1,40.63387135,80.69792141
218,0,0,0,0,1,1,0,1,1,0,1,0,40.64306008,80.70711013
901,0,0,1,1,1,0,0,0,0,1,0,1,40.64374057,80.70779063
234,0,0,0,0,1,1,1,0,1,0,1,0,40.64487645,80.7089265
1473,0,1,0,1,1,1,0,0,0,0,0,1,40.6496498,80.71369986
1193,0,1,0,0,1,0,1,0,1,0,0,1,40.65125486,80.71530491
1413,0,1,0,1,1,0,0,0,0,1,0,1,40.65727842,80.72132847
3265,1,1,0,0,1,1,0,0,0,0,0,1,40.65751124,80.72156129
484,0,0,0,1,1,1,1,0,0,1,0,0,40.66610183,80.73015189
1233,0,1,0,0,1,1,0,1,0,0,0,1,40.66684272,80.73089278
3712,1,1,1,0,1,0,0,0,0,0,0,0,43.02372225,80.73106347
2944,1,0,1,1,1,0,0,0,0,0,0,0,43.02942083,80.73676205
468,0,0,0,1,1,1,0,1,0,1,0,0,40.67738777,80.74143783
397,0,0,0,1,1,0,0,0,1,1,0,1,40.68433486,80.74838491
211,0,0,0,0,1,1,0,1,0,0,1,1,40.68656282,80.75061287
227,0,0,0,0,1,1,1,0,0,0,1,1,40.68932383,80.75337388
100,0,0,0,0,0,1,1,0,0,1,0,0,45.40802664,80.75865904
2182,1,0,0,0,1,0,0,0,0,1,1,0,43.05406528,80.7614065
2210,1,0,0,0,1,0,1,0,0,0,1,0,43.05735505,80.76469628
2194,1,0,0,0,1,0,0,1,0,0,1,0,43.05823878,80.76558
2186,1,0,0,0,1,0,0,0,1,0,1,0,43.06381918,80.77116041
2201,1,0,0,0,1,0,0,1,1,0,0,1,40.71056337,80.77461342
1159,0,1,0,0,1,0,0,0,0,1,1,1,40.71295065,80.77700071
2212,1,0,0,0,1,0,1,0,0,1,0,0,43.08071574,80.78805697
206,0,0,0,0,1,1,0,0,1,1,1,0,40.72499228,80.78904233
1920,0,1,1,1,1,0,0,0,0,0,0,0,43.09034342,80.79768465
465,0,0,0,1,1,1,0,1,0,0,0,1,40.7402109,80.80426095
2260,1,0,0,0,1,1,0,1,0,1,0,0,40.7418041,80.80585415
420,0,0,0,1,1,0,1,0,0,1,0,0,43.11392659,80.82126782
2276,1,0,0,0,1,1,1,0,0,1,0,0,40.7598988,80.82394885
1164,0,1,0,0,1,0,0,0,1,1,0,0,43.12757905,80.83492027
481,0,0,0,1,1,1,1,0,0,0,0,1,40.77699133,80.84104138
2257,1,0,0,0,1,1,0,1,0,0,0,1,40.80559745,80.86964751
1240,0,1,0,0,1,1,0,1,1,0,0,0,40.80949185,80.8735419
1666,0,1,1,0,1,0,0,0,0,0,1,0,43.17289822,80.88023945
1256,0,1,0,0,1,1,1,0,1,0,0,0,40.81874279,80.88279284
2624,1,0,1,0,0,1,0,0,0,0,0,0,45.5347973,80.8854297
2273,1,0,0,0,1,1,1,0,0,0,0,1,40.83197432,80.89602437
390,0,0,0,1,1,0,0,0,0,1,1,0,43.18919112,80.89653235
3268,1,1,0,0,1,1,0,0,0,1,0,0,40.8334972,80.89754726
394,0,0,0,1,1,0,0,0,1,0,1,0,43.19755192,80.90489315
904,0,0,1,1,1,0,0,0,1,0,0,0,43.19779979,80.90514102
242,0,0,0,0,1,1,1,1,0,0,1,0,40.84299998,80.90705003
2189,1,0,0,0,1,0,0,0,1,1,0,1,40.84653185,80.9105819
418,0,0,0,1,1,0,1,0,0,0,1,0,43.20366049,80.91100172
1672,0,1,1,0,1,0,0,0,1,0,0,0,43.20768839,80.91502962
3272,1,1,0,0,1,1,0,0,1,0,0,0,40.85103802,80.91508807
402,0,0,0,1,1,0,0,1,0,0,1,0,43.20961722,80.91695845
1162,0,1,0,0,1,0,0,0,1,0,1,0,43.20980881,80.91715003
2504,1,0,0,1,1,1,0,0,1,0,0,0,40.8532923,80.91734236
1228,0,1,0,0,1,1,0,0,1,1,0,0,40.85664916,80.92069922
1476,0,1,0,1,1,1,0,0,0,1,0,0,40.85986167,80.92391172
13,0,0,0,0,0,0,0,0,1,1,0,1,45.58063171,80.93126411
1480,0,1,0,1,1,1,0,0,1,0,0,0,40.86776924,80.93181929
2500,1,0,0,1,1,1,0,0,0,1,0,0,40.87370637,80.93775642
48,0,0,0,0,0,0,1,1,0,0,0,0,47.94420316,80.93812674
2692,1,0,1,0,1,0,0,0,0,1,0,0,43.23778628,80.94512751
1488,0,1,0,1,1,1,0,1,0,0,0,0,40.88149404,80.94554409
3520,1,1,0,1,1,1,0,0,0,0,0,0,40.88242438,80.94647444
2512,1,0,0,1,1,1,0,1,0,0,0,0,40.88348243,80.94753248
1416,0,1,0,1,1,0,0,0,1,0,0,0,43.24160935,80.94895058
2720,1,0,1,0,1,0,1,0,0,0,0,0,43.24384094,80.95118217
676,0,0,1,0,1,0,1,0,0,1,0,0,43.25131047,80.9586517
1264,0,1,0,0,1,1,1,1,0,0,0,0,40.90232971,80.96637976
2592,1,0,1,0,0,0,1,0,0,0,0,0,45.61581235,80.96644475
2464,1,0,0,1,1,0,1,0,0,0,0,0,43.2696991,80.97704033
3280,1,1,0,0,1,1,0,1,0,0,0,0,40.91332806,80.97737812
2528,1,0,0,1,1,1,1,0,0,0,0,0,40.91598879,80.98003884
3204,1,1,0,0,1,0,0,0,0,1,0,0,43.27789807,80.9852393
3209,1,1,0,0,1,0,0,0,1,0,0,1,40.92973097,80.99378102
3232,1,1,0,0,1,0,1,0,0,0,0,0,43.29222629,80.99956752
1504,0,1,0,1,1,1,1,0,0,0,0,0,40.93704947,81.00109953
112,0,0,0,0,0,1,1,1,0,0,0,0,45.65149141,81.00212381
912,0,0,1,1,1,0,0,1,0,0,0,0,43.2958044,81.00314562
928,0,0,1,1,1,0,1,0,0,0,0,0,43.29729059,81.00463182
52,0,0,0,0,0,0,1,1,0,1,0,0,45.65515777,81.00579017
1440,0,1,0,1,1,0,1,0,0,0,0,0,43.30619555,81.01353677
2216,1,0,0,0,1,0,1,0,1,0,0,0,43.30669103,81.01403226
1170,0,1,0,0,1,0,0,1,0,0,1,0,43.30782417,81.0151654
424,0,0,0,1,1,0,1,0,1,0,0,0,43.31147581,81.01881703
488,0,0,0,1,1,1,1,0,1,0,0,0,40.95793574,81.0219858
1186,0,1,0,0,1,0,1,0,0,0,1,0,43.3158394,81.02318063
3296,1,1,0,0,1,1,1,0,0,0,0,0,40.96191263,81.02596268
472,0,0,0,1,1,1,0,1,1,0,0,0,40.96768381,81.03173386
1158,0,1,0,0,1,0,0,0,0,1,1,0,43.32501519,81.03235641
2436,1,0,0,1,1,0,0,0,0,1,0,0,43.32712874,81.03446996
408,0,0,0,1,1,0,0,1,1,0,0,0,43.32856581,81.03590704
1176,0,1,0,0,1,0,0,1,1,0,0,0,43.33714679,81.04448801
2200,1,0,0,0,1,0,0,1,1,0,0,0,43.3392697,81.04661093
460,0,0,0,1,1,1,0,0,1,1,0,0,40.98451224,81.0485623
3208,1,1,0,0,1,0,0,0,1,0,0,0,43.34207098,81.0494122
664,0,0,1,0,1,0,0,1,1,0,0,0,43.34478037,81.0521216
1172,0,1,0,0,1,0,0,1,0,1,0,0,43.35373168,81.0610729
680,0,0,1,0,1,0,1,0,1,0,0,0,43.36750896,81.07485019
3216,1,1,0,0,1,0,0,1,0,0,0,0,43.37987157,81.0872128
2264,1,0,0,0,1,1,0,1,1,0,0,0,41.02615891,81.09020897
496,0,0,0,1,1,1,1,1,0,0,0,0,41.03435779,81.09840784
2224,1,0,0,0,1,0,1,1,0,0,0,0,43.39943885,81.10678008
2440,1,0,0,1,1,0,0,0,1,0,0,0,43.40064488,81.10798611
432,0,0,0,1,1,0,1,1,0,0,0,0,43.40255294,81.10989417
2188,1,0,0,0,1,0,0,0,1,1,0,0,43.40411957,81.1114608
1200,0,1,0,0,1,0,1,1,0,0,0,0,43.40785315,81.11519438
1192,0,1,0,0,1,0,1,0,1,0,0,0,43.40856424,81.11590546
73,0,0,0,0,0,1,0,0,1,0,0,1,45.76840602,81.11903842
2252,1,0,0,0,1,1,0,0,1,1,0,0,41.05975677,81.12380682
2280,1,0,0,0,1,1,1,0,1,0,0,0,41.06181597,81.12586603
1680,0,1,1,0,1,0,0,1,0,0,0,0,43.4240843,81.13142552
2288,1,0,0,0,1,1,1,1,0,0,0,0,41.07973392,81.14378398
1696,0,1,1,0,1,0,1,0,0,0,0,0,43.43924502,81.14658624
658,0,0,1,0,1,0,0,1,0,0,1,0,43.45501671,81.16235794
409,0,0,0,1,1,0,0,1,1,0,0,1,41.11286203,81.17691208
688,0,0,1,0,1,0,1,1,0,0,0,0,43.46963319,81.17697442
650,0,0,1,0,1,0,0,0,1,0,1,0,43.47311357,81.18045479
674,0,0,1,0,1,0,1,0,0,0,1,0,43.47509817,81.1824394
646,0,0,1,0,1,0,0,0,0,1,1,0,43.47533799,81.18267922
340,0,0,0,1,0,1,0,1,0,1,0,0,43.47549189,81.18283312
166,0,0,0,0,1,0,1,0,0,1,1,0,43.49289053,81.20023175
150,0,0,0,0,1,0,0,1,0,1,1,0,43.49438502,81.20172624
170,0,0,0,0,1,0,1,0,1,0,1,0,43.49980575,81.20714697
2088,1,0,0,0,0,0,1,0,1,0,0,0,45.86092384,81.21155624
1344,0,1,0,1,0,1,0,0,0,0,0,0,45.86407884,81.21471124
290,0,0,0,1,0,0,1,0,0,0,1,0,45.86750628,81.21813868
154,0,0,0,0,1,0,0,1,1,0,1,0,43.51274318,81.22008441
11,0,0,0,0,0,0,0,0,1,0,1,1,45.86969366,81.22032606
178,0,0,0,0,1,0,1,1,0,0,1,0,43.51319275,81.22053398
2197,1,0,0,0,1,0,0,1,0,1,0,1,41.20107795,81.265128
580,0,0,1,0,0,1,0,0,0,1,0,0,45.93028654,81.28091894
28,0,0,0,0,0,0,0,1,1,1,0,0,45.98634087,81.33697327
2132,1,0,0,0,0,1,0,1,0,1,0,0,43.64364647,81.35098769
1697,0,1,1,0,1,0,1,0,0,0,0,1,41.31629757,81.38034763
929,0,0,1,1,1,0,1,0,0,0,0,1,41.3495174,81.41356745
419,0,0,0,1,1,0,1,0,0,0,1,1,41.35406034,81.41811039
2705,1,0,1,0,1,0,0,1,0,0,0,1,41.36476538,81.42881543
2148,1,0,0,0,0,1,1,0,0,1,0,0,43.7367363,81.44407752
1187,0,1,0,0,1,0,1,0,0,0,1,1,41.40068931,81.46473936
2120,1,0,0,0,0,1,0,0,1,0,0,0,46.11676424,81.46739664
913,0,0,1,1,1,0,0,1,0,0,0,1,41.40760126,81.47165131
2114,1,0,0,0,0,1,0,0,0,0,1,0,46.12816967,81.47880207
36,0,0,0,0,0,0,1,0,0,1,0,0,48.52434498,81.51826855
2211,1,0,0,0,1,0,1,0,0,0,1,1,41.48623112,81.55028117
1072,0,1,0,0,0,0,1,1,0,0,0,0,46.20087014,81.55150254
1425,0,1,0,1,1,0,0,1,0,0,0,1,41.49166592,81.55571598
584,0,0,1,0,0,1,0,0,1,0,0,0,46.2119263,81.5625587
2368,1,0,0,1,0,1,0,0,0,0,0,0,46.24953899,81.60017139
3136,1,1,0,0,0,1,0,0,0,0,0,0,46.25099834,81.60163074
659,0,0,1,0,1,0,0,1,0,0,1,1,41.60401978,81.66806983
2082,1,0,0,0,0,0,1,0,0,0,1,0,46.31894497,81.66957737
300,0,0,0,1,0,0,1,0,1,1,0,0,43.96844144,81.67578266
800,0,0,1,1,0,0,1,0,0,0,0,0,46.32566737,81.67629977
600,0,0,1,0,0,1,0,1,1,0,0,0,43.97628553,81.68362675
2081,1,0,0,0,0,0,1,0,0,0,0,1,46.34958718,81.70021958
546,0,0,1,0,0,0,1,0,0,0,1,0,46.35686872,81.70750112
3104,1,1,0,0,0,0,1,0,0,0,0,0,46.3573623,81.7079947
1441,0,1,0,1,1,0,1,0,0,0,0,1,41.64533403,81.70938409
324,0,0,0,1,0,1,0,0,0,1,0,0,46.3624463,81.7130787
96,0,0,0,0,0,1,1,0,0,0,0,0,48.72931371,81.72323729
2096,1,0,0,0,0,0,1,1,0,0,0,0,46.37459387,81.72522627
2152,1,0,0,0,0,1,1,0,1,0,0,0,44.04025311,81.74759434
433,0,0,0,1,1,0,1,1,0,0,0,1,41.68415837,81.74820842
3233,1,1,0,0,1,0,1,0,0,0,0,1,41.70376284,81.76781289
19,0,0,0,0,0,0,0,1,0,0,1,1,46.41752855,81.76816095
403,0,0,0,1,1,0,0,1,0,0,1,1,41.71933279,81.78338284
2576,1,0,1,0,0,0,0,1,0,0,0,0,46.43292851,81.78356091
179,0,0,0,0,1,0,1,1,0,0,1,1,41.731549,81.79559905
1121,0,1,0,0,0,1,1,0,0,0,0,1,44.08895706,81.79629829
2465,1,0,0,1,1,0,1,0,0,0,0,1,41.73708571,81.80113576
1544,0,1,1,0,0,0,0,0,1,0,0,0,46.45849152,81.80912392
46,0,0,0,0,0,0,1,0,1,1,1,0,44.12220165,81.82954288
1572,0,1,1,0,0,0,1,0,0,1,0,0,44.12233052,81.82967175
1681,0,1,1,0,1,0,0,1,0,0,0,1,41.78656348,81.85061353
1112,0,1,0,0,0,1,0,1,1,0,0,0,44.14334312,81.85068435
1296,0,1,0,1,0,0,0,1,0,0,0,0,46.50135508,81.85198748
2065,1,0,0,0,0,0,0,1,0,0,0,1,46.50147255,81.85210496
514,0,0,1,0,0,0,0,0,0,0,1,0,48.8675017,81.86142527
68,0,0,0,0,0,1,0,0,0,1,0,0,48.87743163,81.8713552
1128,0,1,0,0,0,1,1,0,1,0,0,0,44.17102136,81.87836259
1124,0,1,0,0,0,1,1,0,0,1,0,0,44.17986265,81.88720387
616,0,0,1,0,0,1,1,0,1,0,0,0,44.18408111,81.89142234
30,0,0,0,0,0,0,0,1,1,1,1,0,44.18990704,81.89724827
274,0,0,0,1,0,0,0,1,0,0,1,0,46.55157729,81.90220969
56,0,0,0,0,0,0,1,1,1,0,0,0,46.5534102,81.9040426
1041,0,1,0,0,0,0,0,1,0,0,0,1,46.55922831,81.90986071
832,0,0,1,1,0,1,0,0,0,0,0,0,46.56190512,81.91253752
1108,0,1,0,0,0,1,0,1,0,1,0,0,44.22094156,81.92828279
2058,1,0,0,0,0,0,0,0,1,0,1,0,46.58130725,81.93193965
322,0,0,0,1,0,1,0,0,0,0,1,0,46.58959723,81.94022963
304,0,0,0,1,0,0,1,1,0,0,0,0,46.62325978,81.97389218
1092,0,1,0,0,0,1,0,0,0,1,0,0,46.63722825,81.98786065
2568,1,0,1,0,0,0,0,0,1,0,0,0,46.66710233,82.01773473
2449,1,0,0,1,1,0,0,1,0,0,0,1,41.99310355,82.05715361
1122,0,1,0,0,0,1,1,0,0,0,1,0,44.3633453,82.07068652
2195,1,0,0,0,1,0,0,1,0,0,1,1,42.01840872,82.08245877
536,0,0,1,0,0,0,0,1,1,0,0,0,46.73540308,82.08603548
2057,1,0,0,0,0,0,0,0,1,0,0,1,46.7510817,82.1017141
1058,0,1,0,0,0,0,1,0,0,0,1,0,46.75306183,82.10369423
114,0,0,0,0,0,1,1,1,0,0,1,0,44.41542434,82.12276557
1034,0,1,0,0,0,0,0,0,1,0,1,0,46.80178141,82.15241382
529,0,0,1,0,0,0,0,1,0,0,0,1,46.81854652,82.16917892
2721,1,0,1,0,1,0,1,0,0,0,0,1,42.10988643,82.17393648
2225,1,0,0,0,1,0,1,1,0,0,0,1,42.1155538,82.17960385
2384,1,0,0,1,0,1,0,1,0,0,0,0,44.47755112,82.18489235
2320,1,0,0,1,0,0,0,1,0,0,0,0,46.84081984,82.19145224
675,0,0,1,0,1,0,1,0,0,0,1,1,42.12982921,82.19387926
1171,0,1,0,0,1,0,0,1,0,0,1,1,42.13688514,82.2009352
3088,1,1,0,0,0,0,0,1,0,0,0,0,46.85709923,82.20773163
1600,0,1,1,0,0,1,0,0,0,0,0,0,46.86316454,82.21379694
0,0,0,0,0,0,0,0,0,0,0,0,0,53.95785343,82.23835935
1061,0,1,0,0,0,0,1,0,0,1,0,1,44.53489828,82.24223951
81,0,0,0,0,0,1,0,1,0,0,0,1,46.90604514,82.25667754
2076,1,0,0,0,0,0,0,1,1,1,0,0,44.56621759,82.27355881
2066,1,0,0,0,0,0,0,1,0,0,1,0,46.92552611,82.27615851
1090,0,1,0,0,0,1,0,0,0,0,1,0,46.9353055,82.2859379
27,0,0,0,0,0,0,0,1,1,0,1,1,44.58270394,82.29004516
181,0,0,0,0,1,0,1,1,0,1,0,1,42.23075178,82.29480183
2053,1,0,0,0,0,0,0,0,0,1,0,1,46.94424898,82.29488138
1038,0,1,0,0,0,0,0,0,1,1,1,0,44.59159767,82.2989389
1037,0,1,0,0,0,0,0,0,1,1,0,1,44.59603836,82.30337959
1064,0,1,0,0,0,0,1,0,1,0,0,0,46.95662193,82.30725433
213,0,0,0,0,1,1,0,1,0,1,0,1,42.25226619,82.31631624
289,0,0,0,1,0,0,1,0,0,0,0,1,46.97708943,82.32772183
2572,1,0,1,0,0,0,0,0,1,1,0,0,44.63213592,82.33947715
689,0,0,1,0,1,0,1,1,0,0,0,1,42.28100093,82.34505098
1288,0,1,0,1,0,0,0,0,1,0,0,0,46.99749591,82.34812831
298,0,0,0,1,0,0,1,0,1,0,1,0,44.64118884,82.34853007
106,0,0,0,0,0,1,1,0,1,0,1,0,44.64319334,82.35053457
1201,0,1,0,0,1,0,1,1,0,0,0,1,42.29092841,82.35497846
1632,0,1,1,0,0,1,1,0,0,0,0,0,44.65814868,82.36548991
2160,1,0,0,0,0,1,1,1,0,0,0,0,44.65836321,82.36570444
594,0,0,1,0,0,1,0,1,0,0,1,0,44.66330341,82.37064463
609,0,0,1,0,0,1,1,0,0,0,0,1,44.67813469,82.38547592
784,0,0,1,1,0,0,0,1,0,0,0,0,47.0418931,82.39252551
41,0,0,0,0,0,0,1,0,1,0,0,1,47.0474815,82.3981139
3217,1,1,0,0,1,0,0,1,0,0,0,1,42.3348091,82.39885915
3203,1,1,0,0,1,0,0,0,0,0,1,1,42.33535177,82.39940182
2435,1,0,0,1,1,0,0,0,0,0,1,1,42.33960498,82.40365504
21,0,0,0,0,0,0,0,1,0,1,0,1,47.05773245,82.40836485
2062,1,0,0,0,0,0,0,0,1,1,1,0,44.70669873,82.41403996
1411,0,1,0,1,1,0,0,0,0,0,1,1,42.35105298,82.41510304
1667,0,1,1,0,1,0,0,0,0,0,1,1,42.35915125,82.4232013
1096,0,1,0,0,0,1,0,0,1,0,0,0,47.07863006,82.42926246
261,0,0,0,1,0,0,0,0,0,1,0,1,47.08367265,82.43430505
578,0,0,1,0,0,1,0,0,0,0,1,0,47.08650601,82.43713841
899,0,0,1,1,1,0,0,0,0,0,1,1,42.37521506,82.43926511
2691,1,0,1,0,1,0,0,0,0,0,1,1,42.38176082,82.44581088
1552,0,1,1,0,0,0,0,1,0,0,0,0,47.10312223,82.45375463
265,0,0,0,1,0,0,0,0,1,0,0,1,47.10534436,82.45597676
3713,1,1,1,0,1,0,0,0,0,0,0,1,42.39515028,82.45920034
1921,0,1,1,1,1,0,0,0,0,0,0,1,42.39729969,82.46134974
2945,1,0,1,1,1,0,0,0,0,0,0,1,42.39859272,82.46264278
2344,1,0,0,1,0,0,1,0,1,0,0,0,44.7691154,82.47645663
1042,0,1,0,0,0,0,0,1,0,0,1,0,47.14851949,82.49915189
281,0,0,0,1,0,0,0,1,1,0,0,1,44.81014225,82.51748347
2308,1,0,0,1,0,0,0,0,0,1,0,0,47.17814882,82.52878122
173,0,0,0,0,1,0,1,0,1,1,0,1,42.46652908,82.53057913
549,0,0,1,0,0,0,1,0,0,1,0,1,44.83189047,82.5392317
1033,0,1,0,0,0,0,0,0,1,0,0,1,47.19381531,82.54444771
3152,1,1,0,0,0,1,0,1,0,0,0,0,44.84635658,82.55369781
2121,1,0,0,0,0,1,0,0,1,0,0,1,44.8610264,82.56836762
2092,1,0,0,0,0,0,1,0,1,1,0,0,44.8644402,82.57178143
608,0,0,1,0,0,1,1,0,0,0,0,0,47.23592134,82.58655374
1052,0,1,0,0,0,0,0,1,1,1,0,0,44.88569942,82.59304065
3076,1,1,0,0,0,0,0,0,0,1,0,0,47.2441719,82.5948043
2656,1,0,1,0,0,1,1,0,0,0,0,0,44.89201016,82.59935138
1360,0,1,0,1,0,1,0,1,0,0,0,0,44.90184072,82.60918195
2580,1,0,1,0,0,0,0,1,0,1,0,0,44.91350342,82.62084464
1045,0,1,0,0,0,0,0,1,0,1,0,1,44.91675274,82.62409396
1284,0,1,0,1,0,0,0,0,0,1,0,0,47.27578788,82.62642028
2054,1,0,0,0,0,0,0,0,0,1,1,0,47.28379719,82.63442959
157,0,0,0,0,1,0,0,1,1,1,0,1,42.57046829,82.63451834
1100,0,1,0,0,0,1,0,0,1,1,0,0,44.96026731,82.66760854
360,0,0,0,1,0,1,1,0,1,0,0,0,44.96633907,82.6736803
2564,1,0,1,0,0,0,0,0,0,1,0,0,47.32514113,82.67577353
788,0,0,1,1,0,0,0,1,0,1,0,0,44.97058163,82.67792286
270,0,0,0,1,0,0,0,0,1,1,1,0,44.99078969,82.69813092
69,0,0,0,0,0,1,0,0,0,1,0,1,47.34950591,82.70013831
1029,0,1,0,0,0,0,0,0,0,1,0,1,47.35712526,82.70775766
74,0,0,0,0,0,1,0,0,1,0,1,0,47.36538302,82.71601542
2561,1,0,1,0,0,0,0,0,0,0,0,1,47.37795125,82.72858365
1292,0,1,0,1,0,0,0,0,1,1,0,0,45.02566912,82.73301035
808,0,0,1,1,0,0,1,0,1,0,0,0,45.04216326,82.74950448
50,0,0,0,0,0,0,1,1,0,0,1,0,47.40047187,82.75110428
82,0,0,0,0,0,1,0,1,0,0,1,0,47.41825796,82.76889036
70,0,0,0,0,0,1,0,0,0,1,1,0,47.41970376,82.77033616
1560,0,1,1,0,0,0,0,1,1,0,0,0,45.08384276,82.79118398
1824,0,1,1,1,0,0,1,0,0,0,0,0,45.10978363,82.81712486
2328,1,0,0,1,0,0,0,1,1,0,0,0,45.11545171,82.82279293
3096,1,1,0,0,0,0,0,1,1,0,0,0,45.13317766,82.84051888
2136,1,0,0,0,0,1,0,1,1,0,0,0,45.13976662,82.84710784
1281,0,1,0,1,0,0,0,0,0,0,0,1,47.50136856,82.85200096
262,0,0,0,1,0,0,0,0,0,1,1,0,47.50535536,82.85598776
1537,0,1,1,0,0,0,0,0,0,0,0,1,47.50627572,82.85690812
344,0,0,0,1,0,1,0,1,1,0,0,0,45.15092359,82.85826481
284,0,0,0,1,0,0,0,1,1,1,0,0,45.16047854,82.86781976
2316,1,0,0,1,0,0,0,0,1,1,0,0,45.16101811,82.86835934
2145,1,0,0,0,0,1,1,0,0,0,0,1,45.16450031,82.87184154
2069,1,0,0,0,0,0,0,1,0,1,0,1,45.16510037,82.8724416
3457,1,1,0,1,1,0,0,0,0,0,0,1,42.81088293,82.87493298
2129,1,0,0,0,0,1,0,1,0,0,0,1,45.16941761,82.87675883
229,0,0,0,0,1,1,1,0,0,1,0,1,42.8273428,82.89139285
1136,0,1,0,0,0,1,1,1,0,0,0,0,45.19498935,82.90233058
3073,1,1,0,0,0,0,0,0,0,0,0,1,47.563682,82.9143144
337,0,0,0,1,0,1,0,1,0,0,0,1,45.21005793,82.91739915
325,0,0,0,1,0,1,0,0,0,1,0,1,45.21436677,82.921708
2253,1,0,0,0,1,1,0,0,1,1,0,1,40.51016187,82.93092075
259,0,0,0,1,0,0,0,0,0,0,1,1,47.58577533,82.93640773
1167,0,1,0,0,1,0,0,0,1,1,1,1,40.5178069,82.93856578
329,0,0,0,1,0,1,0,0,1,0,0,1,45.24168901,82.94903024
522,0,0,1,0,0,0,0,0,1,0,1,0,47.6005761,82.9512085
353,0,0,0,1,0,1,1,0,0,0,0,1,45.24775036,82.95509159
332,0,0,0,1,0,1,0,0,1,1,0,0,45.24985486,82.95719609
1068,0,1,0,0,0,0,1,0,1,1,0,0,45.26150849,82.96884972
78,0,0,0,0,0,1,0,0,1,1,1,0,45.27031186,82.97765309
769,0,0,1,1,0,0,0,0,0,0,0,1,47.63650347,82.98713587
2340,1,0,0,1,0,0,1,0,0,1,0,0,45.28271593,82.99005716
2305,1,0,0,1,0,0,0,0,0,0,0,1,47.6466748,82.9973072
9,0,0,0,0,0,0,0,0,1,0,0,1,50.00941841,83.00334198
2115,1,0,0,0,0,1,0,0,0,0,1,1,45.29609372,83.00343495
772,0,0,1,1,0,0,0,0,0,1,0,0,47.65626519,83.00689759
2051,1,0,0,0,0,0,0,0,0,0,1,1,47.70723717,83.05786957
1097,0,1,0,0,0,1,0,0,1,0,0,1,45.35800744,83.06534867
2117,1,0,0,0,0,1,0,0,0,1,0,1,45.3855523,83.09289353
1616,0,1,1,0,0,1,0,1,0,0,0,0,45.38664885,83.09399008
2640,1,0,1,0,0,1,0,1,0,0,0,0,45.39320267,83.10054389
593,0,0,1,0,0,1,0,1,0,0,0,1,45.39402255,83.10136377
515,0,0,1,0,0,0,0,0,0,0,1,1,47.76921552,83.11984792
172,0,0,0,0,1,0,1,0,1,1,0,0,45.41509645,83.12243768
1093,0,1,0,0,0,1,0,0,0,1,0,1,45.41573968,83.12308091
1540,0,1,1,0,0,0,0,0,0,1,0,0,47.77751654,83.12814894
552,0,0,1,0,0,0,1,0,1,0,0,0,47.78514647,83.13577887
1030,0,1,0,0,0,0,0,0,0,1,1,0,47.78780704,83.13843944
554,0,0,1,0,0,0,1,0,1,0,1,0,45.43943743,83.14677866
217,0,0,0,0,1,1,0,1,1,0,0,1,43.08501915,83.1490692
2625,1,0,1,0,0,1,0,0,0,0,0,1,45.44328892,83.15063014
323,0,0,0,1,0,1,0,0,0,0,1,1,45.44542661,83.15276784
2146,1,0,0,0,0,1,1,0,0,0,1,0,45.45617926,83.16352049
1105,0,1,0,0,0,1,0,1,0,0,0,1,45.46143386,83.16877508
180,0,0,0,0,1,0,1,1,0,1,0,0,45.46649334,83.17383457
156,0,0,0,0,1,0,0,1,1,1,0,0,45.46776552,83.17510675
553,0,0,1,0,0,0,1,0,1,0,0,1,45.48205609,83.18939731
3092,1,1,0,0,0,0,0,1,0,1,0,0,45.48706473,83.19440595
184,0,0,0,0,1,0,1,1,1,0,0,0,45.49390153,83.20124275
15,0,0,0,0,0,0,0,0,1,1,1,1,45.51840594,83.22574717
