,0,1,2,3,4,5,6,7,8,9,10,AIC,BIC
500,0,0,1,1,1,1,1,0,1,0,0,40.79591847,80.85996852
1508,1,0,1,1,1,1,0,0,1,0,0,40.79805881,80.86210886
1890,1,1,1,0,1,1,0,0,0,1,0,40.79952888,80.86357893
468,0,0,1,1,1,0,1,0,1,0,0,43.16033286,80.86767409
540,0,1,0,0,0,0,1,1,1,0,0,45.51917839,80.86981079
1226,1,0,0,1,1,0,0,1,0,1,0,43.1628649,80.87020613
1000,0,1,1,1,1,1,0,1,0,0,0,40.80627751,80.87032757
1382,1,0,1,0,1,1,0,0,1,1,0,40.80828792,80.87233798
246,0,0,0,1,1,1,1,0,1,1,0,40.81084264,80.87489269
1145,1,0,0,0,1,1,1,1,0,0,1,40.81262894,80.876679
1396,1,0,1,0,1,1,1,0,1,0,0,40.81481093,80.87886098
1864,1,1,1,0,1,0,0,1,0,0,0,43.17179745,80.87913867
458,0,0,1,1,1,0,0,1,0,1,0,43.1720594,80.87940063
888,0,1,1,0,1,1,1,1,0,0,0,40.81650383,80.88055389
1388,1,0,1,0,1,1,0,1,1,0,0,40.81716983,80.88121989
1400,1,0,1,0,1,1,1,1,0,0,0,40.82149318,80.88554324
1260,1,0,0,1,1,1,0,1,1,0,0,40.82283623,80.88688628
1872,1,1,1,0,1,0,1,0,0,0,0,43.18016986,80.88751108
1356,1,0,1,0,1,0,0,1,1,0,0,43.18229764,80.88963886
590,0,1,0,0,1,0,0,1,1,1,0,43.18270516,80.89004639
1512,1,0,1,1,1,1,0,1,0,0,0,40.82621646,80.89026651
1859,1,1,1,0,1,0,0,0,0,1,1,40.82748466,80.89153472
1364,1,0,1,0,1,0,1,0,1,0,0,43.18550281,80.89284404
746,0,1,0,1,1,1,0,1,0,1,0,40.83125768,80.89530774
1896,1,1,1,0,1,1,0,1,0,0,0,40.83178284,80.8958329
976,0,1,1,1,1,0,1,0,0,0,0,43.18969587,80.8970371
1904,1,1,1,0,1,1,1,0,0,0,0,40.83366402,80.89771407
1268,1,0,0,1,1,1,1,0,1,0,0,40.83561417,80.89966422
630,0,1,0,0,1,1,1,0,1,1,0,40.84030619,80.90435624
504,0,0,1,1,1,1,1,1,0,0,0,40.8407169,80.90476696
51,0,0,0,0,0,1,1,0,0,1,1,45.56037723,80.91100963
1234,1,0,0,1,1,0,1,0,0,1,0,43.20555762,80.91289885
1762,1,1,0,1,1,1,0,0,0,1,0,40.85010641,80.91415646
1644,1,1,0,0,1,1,0,1,1,0,0,40.8503107,80.91436076
374,0,0,1,0,1,1,1,0,1,1,0,40.85100609,80.91505615
968,0,1,1,1,1,0,0,1,0,0,0,43.20802286,80.91536409
636,0,1,0,0,1,1,1,1,1,0,0,40.85430073,80.91835078
748,0,1,0,1,1,1,0,1,1,0,0,40.8544159,80.91846596
1764,1,1,0,1,1,1,0,0,1,0,0,40.85472971,80.91877976
1272,1,0,0,1,1,1,1,1,0,0,0,40.85670842,80.92075848
1520,1,0,1,1,1,1,1,0,0,0,0,40.86029108,80.92434114
756,0,1,0,1,1,1,1,0,1,0,0,40.86120455,80.92525461
460,0,0,1,1,1,0,0,1,1,0,0,43.21859277,80.925934
1638,1,1,0,0,1,1,0,0,1,1,0,40.86347598,80.92752604
238,0,0,0,1,1,1,0,1,1,1,0,40.86476292,80.92881297
1142,1,0,0,0,1,1,1,0,1,1,0,40.87149897,80.93554902
1254,1,0,0,1,1,1,0,0,1,1,0,40.87482362,80.93887368
1368,1,0,1,0,1,0,1,1,0,0,0,43.23224,80.93958123
454,0,0,1,1,1,0,0,0,1,1,0,43.23519228,80.94253351
605,0,1,0,0,1,0,1,1,1,0,1,40.88231243,80.94636249
1652,1,1,0,0,1,1,1,0,1,0,0,40.88444665,80.9484967
1656,1,1,0,0,1,1,1,1,0,0,0,40.89051385,80.9545639
19,0,0,0,0,0,0,1,0,0,1,1,47.96808321,80.96200678
850,0,1,1,0,1,0,1,0,0,1,0,43.25997592,80.96731715
1768,1,1,0,1,1,1,0,1,0,0,0,40.9079909,80.97204096
365,0,0,1,0,1,1,0,1,1,0,1,40.91053819,80.97458824
387,0,0,1,1,0,0,0,0,0,1,1,45.62773301,80.97836541
780,0,1,1,0,0,0,0,1,1,0,0,45.63100152,80.98163392
717,0,1,0,1,1,0,0,1,1,0,1,40.9197079,80.98375795
1736,1,1,0,1,1,0,0,1,0,0,0,43.28251736,80.98985859
1556,1,1,0,0,0,0,1,0,1,0,0,45.64445109,80.99508349
760,0,1,0,1,1,1,1,1,0,0,0,40.93443882,80.99848887
1861,1,1,1,0,1,0,0,0,1,0,1,40.9442615,81.00831155
1610,1,1,0,0,1,0,0,1,0,1,0,43.31217315,81.01951438
1114,1,0,0,0,1,0,1,1,0,1,0,43.31416088,81.02150211
349,0,0,1,0,1,0,1,1,1,0,1,40.96117976,81.02522982
377,0,0,1,0,1,1,1,1,0,0,1,40.9618251,81.02587516
723,0,1,0,1,1,0,1,0,0,1,1,40.9636514,81.02770146
312,0,0,1,0,0,1,1,1,0,0,0,45.67748038,81.02811278
1110,1,0,0,0,1,0,1,0,1,1,0,43.3228949,81.03023612
1620,1,1,0,0,1,0,1,0,1,0,0,43.32353788,81.03087911
851,0,1,1,0,1,0,1,0,0,1,1,40.96971512,81.03376517
472,0,0,1,1,1,0,1,1,0,0,0,43.32909386,81.03643509
722,0,1,0,1,1,0,1,0,0,1,0,43.33049483,81.03783605
206,0,0,0,1,1,0,0,1,1,1,0,43.33294239,81.04028362
1102,1,0,0,0,1,0,0,1,1,1,0,43.33375143,81.04109266
1776,1,1,0,1,1,1,1,0,0,0,0,40.9802297,81.04427975
263,0,0,1,0,0,0,0,0,1,1,1,45.69456996,81.04520236
252,0,0,0,1,1,1,1,1,1,0,0,40.98755524,81.05160529
380,0,0,1,0,1,1,1,1,1,0,0,40.98765024,81.05170029
346,0,0,1,0,1,0,1,1,0,1,0,43.35033248,81.05767371
220,0,0,0,1,1,0,1,1,1,0,0,43.35970392,81.06704514
558,0,1,0,0,0,1,0,1,1,1,0,43.36139556,81.06873679
1236,1,0,0,1,1,0,1,0,1,0,0,43.36381899,81.07116022
218,0,0,0,1,1,0,1,1,0,1,0,43.36721631,81.07455754
716,0,1,0,1,1,0,0,1,1,0,0,43.37062397,81.0779652
1612,1,1,0,0,1,0,0,1,1,0,0,43.37137837,81.0787196
724,0,1,0,1,1,0,1,0,1,0,0,43.37936382,81.08670505
598,0,1,0,0,1,0,1,0,1,1,0,43.3839624,81.09130362
602,0,1,0,0,1,0,1,1,0,1,0,43.3840666,81.09140783
1116,1,0,0,0,1,0,1,1,1,0,0,43.39158524,81.09892647
856,0,1,1,0,1,0,1,1,0,0,0,43.39777338,81.10511461
1744,1,1,0,1,1,0,1,0,0,0,0,43.39869036,81.10603159
728,0,1,0,1,1,0,1,1,0,0,0,43.39935884,81.10670006
1369,1,0,1,0,1,0,1,1,0,0,1,41.04305744,81.1071075
1606,1,1,0,0,1,0,0,0,1,1,0,43.40042289,81.10776412
1222,1,0,0,1,1,0,0,0,1,1,0,43.40090671,81.10824794
1624,1,1,0,0,1,0,1,1,0,0,0,43.40629024,81.11363147
378,0,0,1,0,1,1,1,1,0,1,0,41.05842612,81.12247618
1148,1,0,0,0,1,1,1,1,1,0,0,41.06437215,81.1284222
1229,1,0,0,1,1,0,0,1,1,0,1,41.07649791,81.14054796
604,0,1,0,0,1,0,1,1,1,0,0,43.43604284,81.14338407
1666,1,1,0,1,0,0,0,0,0,1,0,45.808995,81.1596274
147,0,0,0,1,0,0,1,0,0,1,1,45.84321681,81.19384921
348,0,0,1,0,1,0,1,1,1,0,0,43.50401336,81.21135459
646,0,1,0,1,0,0,0,0,1,1,0,45.86389859,81.21453099
342,0,0,1,0,1,0,1,0,1,1,0,43.51950225,81.22684348
10,0,0,0,0,0,0,0,1,0,1,0,50.60551731,81.24273206
898,0,1,1,1,0,0,0,0,0,1,0,45.90250076,81.25313316
394,0,0,1,1,0,0,0,1,0,1,0,45.95109107,81.30172347
1200,1,0,0,1,0,1,1,0,0,0,0,45.9688342,81.3194666
294,0,0,1,0,0,1,0,0,1,1,0,45.98259438,81.33322678
347,0,0,1,0,1,0,1,1,0,1,1,41.27324704,81.3372971
555,0,1,0,0,0,1,0,1,0,1,1,43.63465622,81.34199745
659,0,1,0,1,0,0,1,0,0,1,1,43.64387092,81.35121215
1572,1,1,0,0,0,1,0,0,1,0,0,46.01477143,81.36540383
1186,1,0,0,1,0,1,0,0,0,1,0,46.02133995,81.37197235
302,0,0,1,0,0,1,0,1,1,1,0,43.66851676,81.37585799
1570,1,1,0,0,0,1,0,0,0,1,0,46.04895709,81.39958949
1808,1,1,1,0,0,0,1,0,0,0,0,46.05573987,81.40637227
777,0,1,1,0,0,0,0,1,0,0,1,46.08391846,81.43455086
1578,1,1,0,0,0,1,0,1,0,1,0,43.74470265,81.45204388
674,0,1,0,1,0,1,0,0,0,1,0,46.13123018,81.48186258
715,0,1,0,1,1,0,0,1,0,1,1,41.44144457,81.50549463
1440,1,0,1,1,0,1,0,0,0,0,0,46.15814811,81.50878051
1062,1,0,0,0,0,1,0,0,1,1,0,46.16490531,81.51553771
27,0,0,0,0,0,0,1,1,0,1,1,46.17364384,81.52427624
1204,1,0,0,1,0,1,1,0,1,0,0,43.83710184,81.54444307
1355,1,0,1,0,1,0,0,1,0,1,1,41.48198249,81.54603254
1418,1,0,1,1,0,0,0,1,0,1,0,43.8679841,81.57532533
221,0,0,0,1,1,0,1,1,1,0,1,41.51180962,81.57585967
1737,1,1,0,1,1,0,0,1,0,0,1,41.54727856,81.61132862
310,0,0,1,0,0,1,1,0,1,1,0,43.90709518,81.6144364
180,0,0,0,1,0,1,1,0,1,0,0,46.2647354,81.6153678
46,0,0,0,0,0,1,0,1,1,1,0,46.2714293,81.6220617
473,0,0,1,1,1,0,1,1,0,0,1,41.60081672,81.66486677
651,0,1,0,1,0,0,0,1,0,1,1,43.96339876,81.67073999
1824,1,1,1,0,0,1,0,0,0,0,0,46.32040998,81.67104238
1322,1,0,1,0,0,1,0,1,0,1,0,43.96392469,81.67126592
1696,1,1,0,1,0,1,0,0,0,0,0,46.32096518,81.67159758
1585,1,1,0,0,0,1,1,0,0,0,1,43.97020096,81.67754219
418,0,0,1,1,0,1,0,0,0,1,0,46.33111643,81.68174883
1161,1,0,0,1,0,0,0,1,0,0,1,46.3354694,81.6861018
1063,1,0,0,0,0,1,0,0,1,1,1,43.99240278,81.699744
1067,1,0,0,0,0,1,0,1,0,1,1,44.03653975,81.74388098
1481,1,0,1,1,1,0,0,1,0,0,1,41.68561619,81.74966624
1745,1,1,0,1,1,0,1,0,0,0,1,41.68858117,81.75263123
1235,1,0,0,1,1,0,1,0,0,1,1,41.70584188,81.76989194
1621,1,1,0,0,1,0,1,0,1,0,1,41.71217584,81.77622589
316,0,0,1,0,0,1,1,1,1,0,0,44.07477382,81.78211505
660,0,1,0,1,0,0,1,0,1,0,0,46.44407966,81.79471206
928,0,1,1,1,0,1,0,0,0,0,0,46.44475861,81.79539101
1796,1,1,1,0,0,0,0,0,1,0,0,46.46233748,81.81296988
1489,1,0,1,1,1,0,1,0,0,0,1,41.77602828,81.84007833
1674,1,1,0,1,0,0,0,1,0,1,0,44.1380324,81.84537362
839,0,1,1,0,1,0,0,0,1,1,1,41.79456115,81.8586112
1577,1,1,0,0,0,1,0,1,0,0,1,44.15831847,81.86565969
1619,1,1,0,0,1,0,1,0,0,1,1,41.81523973,81.87928978
1201,1,0,0,1,0,1,1,0,0,0,1,44.18544687,81.8927881
557,0,1,0,0,0,1,0,1,1,0,1,44.19363955,81.90098077
1174,1,0,0,1,0,0,1,0,1,1,0,44.21677878,81.92412
564,0,1,0,0,0,1,1,0,1,0,0,46.58034976,81.93098216
171,0,0,0,1,0,1,0,1,0,1,1,44.22532428,81.93266551
25,0,0,0,0,0,0,1,1,0,0,1,48.94958613,81.94350971
802,0,1,1,0,0,1,0,0,0,1,0,46.5934951,81.9441275
1157,1,0,0,1,0,0,0,0,1,0,1,46.6006677,81.9513001
1287,1,0,1,0,0,0,0,0,1,1,1,44.25241536,81.95975659
1165,1,0,0,1,0,0,0,1,1,0,1,44.2556433,81.96298453
50,0,0,0,0,0,1,1,0,0,1,0,48.97187234,81.96579591
824,0,1,1,0,0,1,1,1,0,0,0,44.25916537,81.96650659
773,0,1,1,0,0,0,0,0,1,0,1,46.62628177,81.97691417
149,0,0,0,1,0,0,1,0,1,0,1,46.64945998,82.00009238
1873,1,1,1,0,1,0,1,0,0,0,1,41.94476691,82.00881697
1625,1,1,0,0,1,0,1,1,0,0,1,41.94791555,82.0119656
1289,1,0,1,0,0,0,0,1,0,0,1,46.66389623,82.01452863
904,0,1,1,1,0,0,0,1,0,0,0,46.6687843,82.0194167
649,0,1,0,1,0,0,0,1,0,0,1,46.67157033,82.02220273
1546,1,1,0,0,0,0,0,1,0,1,0,46.68425397,82.03488637
1668,1,1,0,1,0,0,0,0,1,0,0,46.6851127,82.0357451
1318,1,0,1,0,0,1,0,0,1,1,0,44.34639747,82.05373869
1285,1,0,1,0,0,0,0,0,1,0,1,46.71369806,82.06433046
283,0,0,1,0,0,0,1,1,0,1,1,44.36229149,82.06963272
1155,1,0,0,1,0,0,0,0,0,1,1,46.71990496,82.07053736
1865,1,1,1,0,1,0,0,1,0,0,1,42.01258696,82.07663701
969,0,1,1,1,1,0,0,1,0,0,1,42.01727182,82.08132187
1290,1,0,1,0,0,0,0,1,0,1,0,46.73223841,82.08287081
550,0,1,0,0,0,1,0,0,1,1,0,46.73303492,82.08366732
440,0,0,1,1,0,1,1,1,0,0,0,44.41869876,82.12603999
1162,1,0,0,1,0,0,0,1,0,1,0,46.78034591,82.13097831
1084,1,0,0,0,0,1,1,1,1,0,0,44.43135848,82.13869971
1176,1,0,0,1,0,0,1,1,0,0,0,46.81117914,82.16181154
436,0,0,1,1,0,1,1,0,1,0,0,44.4600718,82.16741302
977,0,1,1,1,1,0,1,0,0,0,1,42.10745023,82.17150028
188,0,0,0,1,0,1,1,1,1,0,0,44.46484518,82.17218641
692,0,1,0,1,0,1,1,0,1,0,0,44.47104737,82.17838859
566,0,1,0,0,0,1,1,0,1,1,0,44.4715662,82.17890743
664,0,1,0,1,0,0,1,1,0,0,0,46.82899379,82.17962619
395,0,0,1,1,0,0,0,1,0,1,1,44.47722406,82.18456528
857,0,1,1,0,1,0,1,1,0,0,1,42.1302381,82.19428816
421,0,0,1,1,0,1,0,0,1,0,1,44.48748121,82.19482243
1672,1,1,0,1,0,0,0,1,0,0,0,46.84906932,82.19970172
1304,1,0,1,0,0,0,1,1,0,0,0,46.85502327,82.20565567
1588,1,1,0,0,0,1,1,0,1,0,0,44.50788893,82.21523016
157,0,0,0,1,0,0,1,1,1,0,1,44.50819517,82.21553639
1428,1,0,1,1,0,0,1,0,1,0,0,44.50951368,82.21685491
1194,1,0,0,1,0,1,0,1,0,1,0,44.51701554,82.22435676
408,0,0,1,1,0,0,1,1,0,0,0,46.88778526,82.23841766
393,0,0,1,1,0,0,0,1,0,0,1,46.89709162,82.24772402
1293,1,0,1,0,0,0,0,1,1,0,1,44.54064299,82.24798421
1047,1,0,0,0,0,0,1,0,1,1,1,44.54898524,82.25632647
1189,1,0,0,1,0,1,0,0,1,0,1,44.57108982,82.27843105
123,0,0,0,0,1,1,1,1,0,1,1,42.22443292,82.28848298
900,0,1,1,1,0,0,0,0,1,0,0,46.94086757,82.29149997
1049,1,0,0,0,0,0,1,1,0,0,1,46.95417549,82.3048079
729,0,1,0,1,1,0,1,1,0,0,1,42.27068451,82.33473457
1573,1,1,0,0,0,1,0,0,1,0,1,44.63858276,82.34592399
681,0,1,0,1,0,1,0,1,0,0,1,44.6510449,82.35838613
1539,1,1,0,0,0,0,0,0,0,1,1,47.02198364,82.37261605
792,0,1,1,0,0,0,1,1,0,0,0,47.04097095,82.39160335
1045,1,0,0,0,0,0,1,0,1,0,1,47.04297393,82.39360633
1676,1,1,0,1,0,0,0,1,1,0,0,44.72069124,82.42803246
1283,1,0,1,0,0,0,0,0,0,1,1,47.08536328,82.43599568
141,0,0,0,1,0,0,0,1,1,0,1,47.09515778,82.44579018
401,0,0,1,1,0,0,1,0,0,0,1,47.11913642,82.46976882
428,0,0,1,1,0,1,0,1,1,0,0,44.76314625,82.47048747
153,0,0,0,1,0,0,1,1,0,0,1,47.12284232,82.47347472
689,0,1,0,1,0,1,1,0,0,0,1,44.76842418,82.4757654
675,0,1,0,1,0,1,0,0,0,1,1,44.77157411,82.47891533
111,0,0,0,0,1,1,0,1,1,1,1,42.42735316,82.49140321
789,0,1,1,0,0,0,1,0,1,0,1,44.79236918,82.49971041
306,0,0,1,0,0,1,1,0,0,1,0,47.15723456,82.50786696
313,0,0,1,0,0,1,1,1,0,0,1,44.83909112,82.54643234
788,0,1,1,0,0,0,1,0,1,0,0,47.19765953,82.54829193
1301,1,0,1,0,0,0,1,0,1,0,1,44.86537528,82.5727165
1794,1,1,1,0,0,0,0,0,0,1,0,47.24200471,82.59263711
1985,1,1,1,1,1,0,0,0,0,0,1,42.53207658,82.59612664
314,0,0,1,0,0,1,1,1,0,1,0,44.91161963,82.61896086
1255,1,0,0,1,1,1,0,0,1,1,1,40.23480963,82.65556851
1297,1,0,1,0,0,0,1,0,0,0,1,47.31908132,82.66971372
1409,1,0,1,1,0,0,0,0,0,0,1,47.35195078,82.70258318
1241,1,0,0,1,1,0,1,1,0,0,1,42.65145492,82.71550497
897,0,1,1,1,0,0,0,0,0,0,1,47.39235712,82.74298952
1081,1,0,0,0,0,1,1,1,0,0,1,45.04464923,82.75199046
535,0,1,0,0,0,0,1,0,1,1,1,45.05968505,82.76702628
771,0,1,1,0,0,0,0,0,0,1,1,47.43359701,82.78422941
1329,1,0,1,0,0,1,1,0,0,0,1,45.08328482,82.79062605
1315,1,0,1,0,0,1,0,0,0,1,1,45.10033504,82.80767627
1202,1,0,0,1,0,1,1,0,0,1,0,45.10461829,82.81195952
1321,1,0,1,0,0,1,0,1,0,0,1,45.11384453,82.82118575
570,0,1,0,0,0,1,1,1,0,1,0,45.12008021,82.82742143
537,0,1,0,0,0,0,1,1,0,0,1,47.48099992,82.83163232
1317,1,0,1,0,0,1,0,0,1,0,1,45.1443774,82.85171863
1669,1,1,0,1,0,0,0,0,1,0,1,45.15661489,82.86395612
419,0,0,1,1,0,1,0,0,0,1,1,45.17040242,82.87774365
53,0,0,0,0,0,1,1,0,1,0,1,47.53072121,82.88135361
433,0,0,1,1,0,1,1,0,0,0,1,45.17412663,82.88146786
1187,1,0,0,1,0,1,0,0,0,1,1,45.17423111,82.88157234
1410,1,0,1,1,0,0,0,0,0,1,0,47.53293473,82.88356713
1294,1,0,1,0,0,0,0,1,1,1,0,45.19319402,82.90053525
677,0,1,0,1,0,1,0,0,1,0,1,45.19996502,82.90730624
179,0,0,0,1,0,1,1,0,0,1,1,45.20205708,82.9093983
682,0,1,0,1,0,1,0,1,0,1,0,45.20729489,82.91463611
398,0,0,1,1,0,0,0,1,1,1,0,45.21464834,82.92198957
817,0,1,1,0,0,1,1,0,0,0,1,45.21521164,82.92255287
167,0,0,0,1,0,1,0,0,1,1,1,45.21973091,82.92707214
425,0,0,1,1,0,1,0,1,0,0,1,45.22614012,82.93348135
173,0,0,0,1,0,1,0,1,1,0,1,45.23830815,82.94564938
125,0,0,0,0,1,1,1,1,1,0,1,42.89472784,82.95877789
185,0,0,0,1,0,1,1,1,0,0,1,45.2796848,82.98702603
1420,1,0,1,1,0,0,0,1,1,0,0,45.28832946,82.99567069
1178,1,0,0,1,0,0,1,1,0,1,0,45.29479148,83.00213271
1571,1,1,0,0,0,1,0,0,0,1,1,45.30797137,83.0153126
1075,1,0,0,0,0,1,1,0,0,1,1,45.3193964,83.02673762
1324,1,0,1,0,0,1,0,1,1,0,0,45.3388942,83.04623542
181,0,0,0,1,0,1,1,0,1,0,1,45.35502151,83.06236274
805,0,1,1,0,0,1,0,0,1,0,1,45.36107934,83.06842057
565,0,1,0,0,0,1,1,0,1,0,1,45.37961221,83.08695344
563,0,1,0,0,0,1,1,0,0,1,1,45.38345592,83.09079715
426,0,0,1,1,0,1,0,1,0,1,0,45.39496483,83.10230606
1712,1,1,0,1,0,1,1,0,0,0,0,45.40237409,83.10971532
1196,1,0,0,1,0,1,0,1,1,0,0,45.40637793,83.11371916
809,0,1,1,0,0,1,0,1,0,0,1,45.41317753,83.12051876
1670,1,1,0,1,0,0,0,0,1,1,0,45.41338624,83.12072747
538,0,1,0,0,0,0,1,1,0,1,0,47.80572597,83.15635837
174,0,0,0,1,0,1,0,1,1,1,0,45.45168171,83.15902293
569,0,1,0,0,0,1,1,1,0,0,1,45.45544044,83.16278167
1441,1,0,1,1,0,1,0,0,0,0,1,45.46688572,83.17422695
781,0,1,1,0,0,0,0,1,1,0,1,45.46834595,83.17568718
908,0,1,1,1,0,0,0,1,1,0,0,45.46979583,83.17713705
1825,1,1,1,0,0,1,0,0,0,0,1,45.47663144,83.18397267
1413,1,0,1,1,0,0,0,0,1,0,1,45.48426542,83.19160665
929,0,1,1,1,0,1,0,0,0,0,1,45.49554616,83.20288739
1665,1,1,0,1,0,0,0,0,0,0,1,47.86136794,83.21200034
94,0,0,0,0,1,0,1,1,1,1,0,45.5198685,83.22720972
119,0,0,0,0,1,1,1,0,1,1,1,43.16604429,83.23009434
1793,1,1,1,0,0,0,0,0,0,0,1,47.88211467,83.23274707
803,0,1,1,0,0,1,0,0,0,1,1,45.56204153,83.26938276
519,0,1,0,0,0,0,0,0,1,1,1,47.9294426,83.280075
779,0,1,1,0,0,0,0,1,0,1,1,45.57284214,83.28018336
1426,1,0,1,1,0,0,1,0,0,1,0,45.57519158,83.28253281
1173,1,0,0,1,0,0,1,0,1,0,1,45.59148511,83.29882634
286,0,0,1,0,0,0,1,1,1,1,0,45.60361145,83.31095268
551,0,1,0,0,0,1,0,0,1,1,1,45.62081552,83.32815675
1684,1,1,0,1,0,0,1,0,1,0,0,45.69459078,83.40193201
1697,1,1,0,1,0,1,0,0,0,0,1,45.72361997,83.43096119
1208,1,0,0,1,0,1,1,1,0,0,0,45.72409426,83.43143549
786,0,1,1,0,0,0,1,0,0,1,0,48.08691399,83.43754639
1798,1,1,1,0,0,0,0,0,1,1,0,45.73104529,83.43838652
409,0,0,1,1,0,0,1,1,0,0,1,45.7356438,83.44298502
301,0,0,1,0,0,1,0,1,1,0,1,45.75207571,83.45941694
43,0,0,0,0,0,1,0,1,0,1,1,48.10991634,83.46054874
299,0,0,1,0,0,1,0,1,0,1,1,45.77115477,83.478496
861,0,1,1,0,1,0,1,1,1,0,1,41.07499389,83.49575277
309,0,0,1,0,0,1,1,0,1,0,1,45.78976341,83.49710464
653,0,1,0,1,0,0,0,1,1,0,1,45.7948498,83.50219103
1448,1,0,1,1,0,1,0,1,0,0,0,45.80106156,83.50840279
1193,1,0,0,1,0,1,0,1,0,0,1,45.83295354,83.54029477
1259,1,0,0,1,1,1,0,1,0,1,1,41.14667197,83.56743085
295,0,0,1,0,0,1,0,0,1,1,1,45.86092953,83.56827076
1558,1,1,0,0,0,0,1,0,1,1,0,45.89245094,83.59979217
930,0,1,1,1,0,1,0,0,0,1,0,45.9110085,83.61834973
95,0,0,0,0,1,0,1,1,1,1,1,43.57323405,83.63728411
936,0,1,1,1,0,1,0,1,0,0,0,45.94599283,83.65333406
647,0,1,0,1,0,0,0,0,1,1,1,45.96640469,83.67374592
1704,1,1,0,1,0,1,0,1,0,0,0,45.9737258,83.68106703
155,0,0,0,1,0,0,1,1,0,1,1,45.97816024,83.68550147
782,0,1,1,0,0,0,0,1,1,1,0,45.98394932,83.69129055
1900,1,1,1,0,1,1,0,1,1,0,0,41.30071423,83.72147311
186,0,0,0,1,0,1,1,1,0,1,0,46.01851411,83.72585534
1163,1,0,0,1,0,0,0,1,0,1,1,46.02200203,83.72934326
796,0,1,1,0,0,0,1,1,1,0,0,46.04684742,83.75418865
126,0,0,0,0,1,1,1,1,1,1,0,43.69163966,83.75568971
307,0,0,1,0,0,1,1,0,0,1,1,46.0676082,83.77494942
997,0,1,1,1,1,1,0,0,1,0,1,41.39391093,83.81466981
572,0,1,0,0,0,1,1,1,1,0,0,46.11073381,83.81807504
493,0,0,1,1,1,1,0,1,1,0,1,41.41412648,83.83488536
1332,1,0,1,0,0,1,1,0,1,0,0,46.14842777,83.855769
972,0,1,1,1,1,0,0,1,1,0,0,43.79335804,83.8574081
1554,1,1,0,0,0,0,1,0,0,1,0,48.50940731,83.86003971
871,0,1,1,0,1,1,0,0,1,1,1,41.47157125,83.89233013
1592,1,1,0,0,0,1,1,1,0,0,0,46.18738391,83.89472514
1336,1,0,1,0,0,1,1,1,0,0,0,46.22477161,83.93211283
1053,1,0,0,0,0,0,1,1,1,0,1,46.27084379,83.97818501
1920,1,1,1,1,0,0,0,0,0,0,0,48.64658173,83.99721413
679,0,1,0,1,0,1,0,0,1,1,1,43.94943576,84.01348582
1802,1,1,1,0,0,0,0,1,0,1,0,46.31141871,84.01875994
1456,1,0,1,1,0,1,1,0,0,0,0,46.31670935,84.02405058
905,0,1,1,1,0,0,0,1,0,0,1,46.3439092,84.05125043
183,0,0,0,1,0,1,1,0,1,1,1,43.99998425,84.06403431
875,0,1,1,0,1,1,0,1,0,1,1,41.64751982,84.0682787
747,0,1,0,1,1,1,0,1,0,1,1,41.65795622,84.0787151
410,0,0,1,1,0,0,1,1,0,1,0,46.37732624,84.08466747
696,0,1,0,1,0,1,1,1,0,0,0,46.37799654,84.08533776
251,0,0,0,1,1,1,1,1,0,1,1,41.68755415,84.10831303
1078,1,0,0,0,0,1,1,0,1,1,0,46.41038894,84.11773017
499,0,0,1,1,1,1,1,0,0,1,1,41.70456175,84.12532063
1147,1,0,0,0,1,1,1,1,0,1,1,41.70601962,84.1267785
1135,1,0,0,0,1,1,0,1,1,1,1,41.71930531,84.14006419
1177,1,0,0,1,0,0,1,1,0,0,1,46.43393759,84.14127882
1387,1,0,1,0,1,1,0,1,0,1,1,41.73063679,84.15139567
1245,1,0,0,1,1,0,1,1,1,0,1,41.73797037,84.15872925
1039,1,0,0,0,0,0,0,1,1,1,1,46.45293062,84.16027185
1880,1,1,1,0,1,0,1,1,0,0,0,44.13885896,84.20290901
743,0,1,0,1,1,1,0,0,1,1,1,41.79843826,84.21919714
666,0,1,0,1,0,0,1,1,0,1,0,46.52536059,84.23270181
818,0,1,1,0,0,1,1,0,0,1,0,46.53086625,84.23820748
607,0,1,0,0,1,0,1,1,1,1,1,41.84232817,84.26308705
635,0,1,0,0,1,1,1,1,0,1,1,41.84311226,84.26387114
1826,1,1,1,0,0,1,0,0,0,1,0,46.56212039,84.26946162
1243,1,0,0,1,1,0,1,1,0,1,1,41.85040353,84.27116241
678,0,1,0,1,0,1,0,0,1,1,0,46.56959936,84.27694059
1739,1,1,0,1,1,0,0,1,0,1,1,41.85791507,84.27867395
731,0,1,0,1,1,0,1,1,0,1,1,41.85910884,84.27986772
859,0,1,1,0,1,0,1,1,0,1,1,41.86663095,84.28738983
1688,1,1,0,1,0,0,1,1,0,0,0,46.58183349,84.28917472
1231,1,0,0,1,1,0,0,1,1,1,1,41.87512254,84.29588142
719,0,1,0,1,1,0,0,1,1,1,1,41.9140623,84.33482118
1867,1,1,1,0,1,0,0,1,0,1,1,41.91577902,84.3365379
1191,1,0,0,1,0,1,0,0,1,1,1,44.28399481,84.34804487
491,0,0,1,1,1,1,0,1,0,1,1,41.93095112,84.35171
971,0,1,1,1,1,0,0,1,0,1,1,41.93822694,84.35898582
30,0,0,0,0,0,0,1,1,1,1,0,49.00860162,84.35923402
223,0,0,0,1,1,0,1,1,1,1,1,41.96295515,84.38371403
